customer_id,gender,senior_citizen,partner,dependents,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,tenure_months,churn_status,churn_date,risk_score,segment_name,cltv_score,churn_status_label,senior_citizen_label,partner_label,dependents_label,phone_service_label,paperless_billing_label,tenure_group,monthly_charge_group,total_charge_group,risk_group,cltv_group,year,month,quarter,month_name
4883-QICIH,Male,False,True,True,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Bank transfer (automatic),69.75,2347.9,32,True,2025-09-10,30.0,Medium Value Stable,2232.0,Churned,Non-Senior,Has Partner,Has Dependents,Yes,Yes,25-36,61-90,2K-3K,,2K-4K,2025.0,9.0,3.0,September
4884-LEVMQ,Male,False,True,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),20.45,790.0,39,False,,0.0,Standard,797.55,Active,Non-Senior,Has Partner,No Dependents,Yes,Yes,37-60,0-30,0-1K,,0-2K,,,,
4884-TVUQF,Female,True,False,False,True,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,False,Credit card (automatic),101.3,5779.6,57,False,,15.0,High Value Loyal,5774.1,Active,Senior,Single,No Dependents,Yes,No,37-60,91-120,5K+,,4K-6K,,,,
4884-ZTHVF,Female,True,False,False,True,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,True,Electronic check,87.1,713.6,8,False,,90.0,High Risk,696.8,Active,Senior,Single,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,,,,
4890-VMUAV,Male,False,False,False,True,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,False,Electronic check,71.5,4576.3,63,False,,30.0,Medium Value Stable,4504.5,Active,Non-Senior,Single,No Dependents,Yes,No,60+,61-90,3K-5K,,4K-6K,,,,
4891-NLUBA,Female,False,True,True,False,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),61.45,3751.15,61,False,,0.0,High Value Loyal,3748.45,Active,Non-Senior,Has Partner,Has Dependents,No,Yes,60+,61-90,3K-5K,,2K-4K,,,,
4892-VLANZ,Male,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.8,19.8,1,True,2025-09-10,55.0,New Customers,19.8,Churned,Non-Senior,Single,No Dependents,Yes,No,0-12,0-30,0-1K,,0-2K,2025.0,9.0,3.0,September
4893-GYUJU,Female,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Mailed check,19.35,1033.0,50,False,,10.0,Standard,967.5,Active,Non-Senior,Single,No Dependents,Yes,Yes,37-60,0-30,1K-2K,,0-2K,,,,
4895-TMWIR,Male,True,True,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.95,214.75,11,True,2025-09-10,55.0,New Customers,219.45,Churned,Senior,Has Partner,No Dependents,Yes,No,0-12,0-30,0-1K,,0-2K,2025.0,9.0,3.0,September
4896-CPRPF,Male,False,True,True,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),25.45,809.25,35,False,,0.0,Standard,890.75,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,25-36,0-30,0-1K,,0-2K,,,,
4897-QSUYC,Female,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,20.15,20.15,1,True,2025-09-10,55.0,New Customers,20.15,Churned,Non-Senior,Single,No Dependents,Yes,Yes,0-12,0-30,0-1K,,0-2K,2025.0,9.0,3.0,September
4900-MSOMT,Female,False,True,True,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,False,Bank transfer (automatic),80.2,5714.2,72,False,,0.0,High Value Loyal,5774.4,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,60+,61-90,5K+,,4K-6K,,,,
4902-OHLSK,Female,True,False,False,True,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,False,Electronic check,98.65,2862.75,29,True,2025-09-10,65.0,High Risk,2860.85,Churned,Senior,Single,No Dependents,Yes,No,25-36,91-120,2K-3K,,2K-4K,2025.0,9.0,3.0,September
4903-CNOZC,Male,False,False,False,True,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,False,Credit card (automatic),70.9,1964.6,29,False,,10.0,High Value Loyal,2056.1,Active,Non-Senior,Single,No Dependents,Yes,No,25-36,61-90,1K-2K,,2K-4K,,,,
4903-UYAVB,Male,False,True,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.35,126.05,5,True,2025-09-10,55.0,New Customers,96.75,Churned,Non-Senior,Has Partner,No Dependents,Yes,No,0-12,0-30,0-1K,,0-2K,2025.0,9.0,3.0,September
4905-JEFDW,Male,False,False,False,False,No phone service,DSL,No,No,Yes,No,Yes,No,One year,True,Electronic check,41.6,470.6,11,True,2025-09-10,55.0,New Customers,457.6,Churned,Non-Senior,Single,No Dependents,No,Yes,0-12,31-60,0-1K,,0-2K,2025.0,9.0,3.0,September
4906-ZHGPK,Male,False,True,True,True,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,True,Electronic check,70.7,3770.0,54,False,,30.0,Medium Value Stable,3817.8,Active,Non-Senior,Has Partner,Has Dependents,Yes,Yes,37-60,61-90,3K-5K,,2K-4K,,,,
4908-XAXAY,Female,True,False,False,True,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,True,Bank transfer (automatic),89.85,4287.2,49,False,,25.0,Medium Value Stable,4402.65,Active,Senior,Single,No Dependents,Yes,Yes,37-60,61-90,3K-5K,,4K-6K,,,,
4909-JOUPP,Male,True,True,False,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,False,Credit card (automatic),109.7,7898.45,72,False,,15.0,High Value Loyal,7898.4,Active,Senior,Has Partner,No Dependents,Yes,No,60+,91-120,5K+,,6K-8K,,,,
4910-AQFFX,Male,False,True,True,True,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,True,Bank transfer (automatic),79.35,661.25,9,True,2025-09-10,55.0,New Customers,714.15,Churned,Non-Senior,Has Partner,Has Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
4910-GMJOT,Female,False,False,False,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,94.6,94.6,1,True,2025-09-10,90.0,High Risk,94.6,Churned,Non-Senior,Single,No Dependents,Yes,Yes,0-12,91-120,0-1K,,0-2K,2025.0,9.0,3.0,September
4911-BANWH,Female,False,False,True,True,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Credit card (automatic),86.55,2697.4,31,True,2025-09-10,45.0,Standard,2683.05,Churned,Non-Senior,Single,Has Dependents,Yes,Yes,25-36,61-90,2K-3K,,2K-4K,2025.0,9.0,3.0,September
4912-PIGUY,Female,False,False,False,True,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,84.6,84.6,1,False,,90.0,High Risk,84.6,Active,Non-Senior,Single,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,,,,
4913-EHYUI,Male,True,True,True,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,True,Bank transfer (automatic),104.55,5794.65,56,True,2025-09-10,25.0,Medium Value Stable,5854.8,Churned,Senior,Has Partner,Has Dependents,Yes,Yes,37-60,91-120,5K+,,4K-6K,2025.0,9.0,3.0,September
4915-BFSXL,Male,False,True,True,True,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,False,Credit card (automatic),68.95,4858.7,70,False,,0.0,High Value Loyal,4826.5,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,60+,61-90,3K-5K,,4K-6K,,,,
4918-FYJNT,Female,True,True,False,True,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,False,Electronic check,90.45,5044.8,55,False,,65.0,High Risk,4974.75,Active,Senior,Has Partner,No Dependents,Yes,No,37-60,91-120,5K+,,4K-6K,,,,
4918-QLLIW,Male,False,False,False,True,No,DSL,No,No,No,No,Yes,No,Month-to-month,False,Credit card (automatic),53.4,188.7,3,True,2025-09-10,55.0,New Customers,160.2,Churned,Non-Senior,Single,No Dependents,Yes,No,0-12,31-60,0-1K,,0-2K,2025.0,9.0,3.0,September
4919-IKATY,Male,False,True,True,True,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,True,Electronic check,84.5,453.75,5,True,2025-09-10,90.0,High Risk,422.5,Churned,Non-Senior,Has Partner,Has Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
4919-MOAVT,Male,False,False,True,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Electronic check,69.65,220.1,3,True,2025-09-10,75.0,High Risk,208.95,Churned,Non-Senior,Single,Has Dependents,Yes,No,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
4922-CVPDX,Female,False,True,False,True,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,True,Credit card (automatic),73.5,1905.7,26,False,,0.0,Medium Value Stable,1911.0,Active,Non-Senior,Has Partner,No Dependents,Yes,Yes,25-36,61-90,1K-2K,,0-2K,,,,
4923-ADWXJ,Female,False,False,False,True,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,True,Bank transfer (automatic),65.8,1679.65,25,False,,30.0,Medium Value Stable,1645.0,Active,Non-Senior,Single,No Dependents,Yes,Yes,25-36,61-90,1K-2K,,0-2K,,,,
4925-LMHOK,Male,False,False,False,True,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,True,Credit card (automatic),58.6,939.7,15,True,2025-09-10,30.0,Standard,879.0,Churned,Non-Senior,Single,No Dependents,Yes,Yes,13-24,31-60,0-1K,,0-2K,2025.0,9.0,3.0,September
4926-UMJZD,Female,False,True,False,True,No,DSL,No,No,No,Yes,No,No,Month-to-month,True,Mailed check,49.2,1498.55,31,False,,30.0,Medium Value Stable,1525.2,Active,Non-Senior,Has Partner,No Dependents,Yes,Yes,25-36,31-60,1K-2K,,0-2K,,,,
4927-WWOOZ,Male,False,True,False,True,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,True,Electronic check,91.45,171.45,2,False,,90.0,High Risk,182.9,Active,Non-Senior,Has Partner,No Dependents,Yes,Yes,0-12,91-120,0-1K,,0-2K,,,,
4929-BSTRX,Female,False,False,False,True,No,DSL,No,No,No,No,Yes,No,Month-to-month,True,Mailed check,53.55,53.55,1,True,2025-09-10,55.0,New Customers,53.55,Churned,Non-Senior,Single,No Dependents,Yes,Yes,0-12,31-60,0-1K,,0-2K,2025.0,9.0,3.0,September
4929-ROART,Male,False,False,False,True,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,False,Mailed check,56.25,969.85,18,False,,30.0,Medium Value Stable,1012.5,Active,Non-Senior,Single,No Dependents,Yes,No,13-24,31-60,0-1K,,0-2K,,,,
4929-XIHVW,Male,True,True,False,True,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,True,Credit card (automatic),95.5,181.65,2,False,,70.0,High Risk,191.0,Active,Senior,Has Partner,No Dependents,Yes,Yes,0-12,91-120,0-1K,,0-2K,,,,
4931-TRZWN,Female,False,False,False,True,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,71.95,923.85,13,False,,50.0,Standard,935.35,Active,Non-Senior,Single,No Dependents,Yes,Yes,13-24,61-90,0-1K,,0-2K,,,,
4933-BSAIP,Female,False,True,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.1,780.1,40,False,,0.0,Standard,764.0,Active,Non-Senior,Has Partner,No Dependents,Yes,No,37-60,0-30,0-1K,,0-2K,,,,
4933-IKULF,Female,True,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.65,330.6,17,False,,10.0,Standard,351.05,Active,Senior,Single,No Dependents,Yes,No,13-24,0-30,0-1K,,0-2K,,,,
4936-YPJNK,Female,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,19.9,199.45,10,False,,55.0,New Customers,199.0,Active,Non-Senior,Single,No Dependents,Yes,Yes,0-12,0-30,0-1K,,0-2K,,,,
4937-QPZPO,Male,False,True,True,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,True,Electronic check,99.9,6241.35,61,False,,45.0,Standard,6093.9,Active,Non-Senior,Has Partner,Has Dependents,Yes,Yes,60+,91-120,5K+,,6K-8K,,,,
4939-KYYPY,Male,False,False,False,True,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,False,Electronic check,59.45,1611.65,27,False,,50.0,Standard,1605.15,Active,Non-Senior,Single,No Dependents,Yes,No,25-36,31-60,1K-2K,,0-2K,,,,
4940-KHCWD,Female,False,True,False,False,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,False,Bank transfer (automatic),37.7,2288.7,60,False,,0.0,High Value Loyal,2262.0,Active,Non-Senior,Has Partner,No Dependents,No,No,37-60,31-60,2K-3K,,2K-4K,,,,
4942-VZZOM,Male,False,True,False,True,Yes,DSL,Yes,No,No,No,Yes,No,One year,True,Credit card (automatic),66.15,4392.5,64,False,,10.0,High Value Loyal,4233.6,Active,Non-Senior,Has Partner,No Dependents,Yes,Yes,60+,61-90,3K-5K,,4K-6K,,,,
4945-RVMTE,Female,False,False,False,True,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,True,Bank transfer (automatic),59.55,1646.45,28,False,,30.0,Medium Value Stable,1667.4,Active,Non-Senior,Single,No Dependents,Yes,Yes,25-36,31-60,1K-2K,,0-2K,,,,
4946-EDSEW,Female,False,True,True,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,19.25,180.3,11,True,2025-09-10,55.0,New Customers,211.75,Churned,Non-Senior,Has Partner,Has Dependents,Yes,Yes,0-12,0-30,0-1K,,0-2K,2025.0,9.0,3.0,September
4947-DSMXK,Male,False,True,True,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,True,Bank transfer (automatic),97.7,3410.0,34,False,,45.0,Standard,3321.8,Active,Non-Senior,Has Partner,Has Dependents,Yes,Yes,25-36,91-120,3K-5K,,2K-4K,,,,
4948-WBBKL,Female,True,False,False,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Bank transfer (automatic),74.9,2659.45,36,False,,30.0,Medium Value Stable,2696.4,Active,Senior,Single,No Dependents,Yes,Yes,25-36,61-90,2K-3K,,2K-4K,,,,
4950-BDEUX,Male,False,False,False,False,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,False,Electronic check,49.2,1701.65,35,False,,50.0,Standard,1722.0,Active,Non-Senior,Single,No Dependents,No,No,25-36,31-60,1K-2K,,0-2K,,,,
4950-HKQTE,Female,False,False,False,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,26.25,605.9,22,False,,0.0,Standard,577.5,Active,Non-Senior,Single,No Dependents,Yes,No,13-24,0-30,0-1K,,0-2K,,,,
4951-UKAAQ,Female,False,False,False,True,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,True,Electronic check,88.95,355.2,4,True,2025-09-10,90.0,High Risk,355.8,Churned,Non-Senior,Single,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
4952-YSOGZ,Female,False,True,True,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,85.95,381.3,4,True,2025-09-10,90.0,High Risk,343.8,Churned,Non-Senior,Has Partner,Has Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
4955-VCWBI,Female,False,True,True,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.0,817.95,43,False,,10.0,Standard,860.0,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,37-60,0-30,0-1K,,0-2K,,,,
4957-SREEC,Male,False,True,True,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),20.35,1458.1,70,False,,0.0,Medium Value Stable,1424.5,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,60+,0-30,1K-2K,,0-2K,,,,
4957-TIALW,Female,False,False,True,True,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,False,Credit card (automatic),65.6,1010.0,15,False,,10.0,Standard,984.0,Active,Non-Senior,Single,Has Dependents,Yes,No,13-24,61-90,1K-2K,,0-2K,,,,
4957-TREIR,Male,False,False,False,True,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,True,Credit card (automatic),64.4,195.65,3,False,,55.0,New Customers,193.2,Active,Non-Senior,Single,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,,,,
4958-GZWIY,Male,False,True,True,True,No,DSL,No,No,Yes,No,No,No,Month-to-month,False,Electronic check,48.7,340.25,7,True,2025-09-10,75.0,High Risk,340.9,Churned,Non-Senior,Has Partner,Has Dependents,Yes,No,0-12,31-60,0-1K,,0-2K,2025.0,9.0,3.0,September
4958-XCBDQ,Male,True,False,False,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,101.4,3496.3,35,True,2025-09-10,65.0,High Risk,3549.0,Churned,Senior,Single,No Dependents,Yes,Yes,25-36,91-120,3K-5K,,2K-4K,2025.0,9.0,3.0,September
4959-JOSRX,Female,False,True,False,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Credit card (automatic),44.6,80.55,2,True,2025-09-10,55.0,New Customers,89.2,Churned,Non-Senior,Has Partner,No Dependents,Yes,Yes,0-12,31-60,0-1K,,0-2K,2025.0,9.0,3.0,September
4962-CHQPW,Male,False,False,True,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.85,535.05,29,False,,10.0,Standard,575.65,Active,Non-Senior,Single,Has Dependents,Yes,No,25-36,0-30,0-1K,,0-2K,,,,
4967-WPNCF,Male,False,False,False,False,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),63.7,4464.8,72,False,,0.0,High Value Loyal,4586.4,Active,Non-Senior,Single,No Dependents,No,Yes,60+,61-90,3K-5K,,4K-6K,,,,
4971-PUYQO,Female,False,False,False,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Mailed check,94.55,2724.6,27,True,2025-09-10,45.0,Standard,2552.85,Churned,Non-Senior,Single,No Dependents,Yes,Yes,25-36,91-120,2K-3K,,2K-4K,2025.0,9.0,3.0,September
4973-MGTON,Female,False,True,False,True,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),84.4,5969.3,71,False,,0.0,High Value Loyal,5992.4,Active,Non-Senior,Has Partner,No Dependents,Yes,Yes,60+,61-90,5K+,,4K-6K,,,,
4973-RLZVI,Female,False,False,False,True,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,False,Credit card (automatic),74.65,2308.6,30,False,,10.0,High Value Loyal,2239.5,Active,Non-Senior,Single,No Dependents,Yes,No,25-36,61-90,2K-3K,,2K-4K,,,,
4976-LNFVV,Male,True,True,False,False,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,True,Credit card (automatic),34.3,577.15,19,False,,30.0,Standard,651.7,Active,Senior,Has Partner,No Dependents,No,Yes,13-24,31-60,0-1K,,0-2K,,,,
4979-HPRFL,Male,False,True,True,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),24.15,1402.25,56,False,,0.0,Medium Value Stable,1352.4,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,37-60,0-30,1K-2K,,0-2K,,,,
4980-URKXC,Male,False,True,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),20.85,720.05,36,False,,10.0,Standard,750.6,Active,Non-Senior,Has Partner,No Dependents,Yes,No,25-36,0-30,0-1K,,0-2K,,,,
4981-FLTMF,Female,False,True,True,True,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,False,Bank transfer (automatic),65.2,3687.85,57,False,,30.0,Medium Value Stable,3716.4,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,37-60,61-90,3K-5K,,2K-4K,,,,
4983-CCWMC,Male,False,False,False,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Mailed check,69.6,207.4,3,False,,55.0,New Customers,208.8,Active,Non-Senior,Single,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,,,,
4983-CLMLV,Female,False,True,False,True,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,True,Credit card (automatic),102.7,5138.1,52,False,,45.0,Standard,5340.4,Active,Non-Senior,Has Partner,No Dependents,Yes,Yes,37-60,91-120,5K+,,4K-6K,,,,
4986-MXSFP,Female,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,20.0,40.9,2,False,,55.0,New Customers,40.0,Active,Non-Senior,Single,No Dependents,Yes,Yes,0-12,0-30,0-1K,,0-2K,,,,
4987-GQWPO,Male,False,False,False,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,False,Credit card (automatic),25.1,382.8,17,False,,30.0,Standard,426.7,Active,Non-Senior,Single,No Dependents,No,No,13-24,0-30,0-1K,,0-2K,,,,
4988-IQIGL,Male,True,False,False,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,75.35,75.35,1,True,2025-09-10,75.0,High Risk,75.35,Churned,Senior,Single,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
4989-LIXVT,Male,True,False,False,True,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,True,Electronic check,95.9,6503.2,68,False,,65.0,High Risk,6521.2,Active,Senior,Single,No Dependents,Yes,Yes,60+,91-120,5K+,,6K-8K,,,,
4990-ALDGW,Male,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.75,1118.8,57,False,,0.0,Medium Value Stable,1182.75,Active,Non-Senior,Single,No Dependents,Yes,No,37-60,0-30,1K-2K,,0-2K,,,,
4992-LTJNE,Male,False,True,True,True,Yes,DSL,Yes,No,No,No,No,No,Two year,False,Bank transfer (automatic),55.3,3983.6,72,False,,0.0,High Value Loyal,3981.6,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,60+,31-60,3K-5K,,2K-4K,,,,
4993-JCRGJ,Male,False,False,False,True,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,True,Mailed check,84.3,2281.6,26,False,,45.0,Standard,2191.8,Active,Non-Senior,Single,No Dependents,Yes,Yes,25-36,61-90,2K-3K,,2K-4K,,,,
